postal_district_number,postal_district,postal_district_name,postal_district_label,floor_level,floor_area_band,rent_psm_25th,rent_psm_median,rent_psm_75th,reference_period,period_start,year,quarter
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,30 & Below,88.46,99.49,123.45,2023Q4,2023-10-01,2023,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,161.3,230.28,304.11,2023Q4,2023-10-01,2023,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>100 - 300,104.65,162.95,233.75,2023Q4,2023-10-01,2023,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,30 & Below,137.98,158.76,183.55,2023Q4,2023-10-01,2023,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>100 - 300,46.3,46.59,53.35,2023Q4,2023-10-01,2023,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,119.16,137.72,249.59,2024Q1,2024-01-01,2024,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>100 - 300,198.85,225.93,263.3,2024Q1,2024-01-01,2024,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,30 & Below,131.03,140.34,165.7,2024Q1,2024-01-01,2024,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>30 - 100,202.97,204.72,207.41,2024Q1,2024-01-01,2024,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>100 - 300,48.59,54.55,142.83,2024Q1,2024-01-01,2024,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,30 & Below,91.36,263.76,459.85,2024Q2,2024-04-01,2024,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,97.17,126.14,185.59,2024Q2,2024-04-01,2024,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>100 - 300,68.94,72.12,168.32,2024Q2,2024-04-01,2024,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>30 - 100,180.16,242.41,261.98,2024Q2,2024-04-01,2024,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 4 & Above,30 & Below,66.04,110.45,157.18,2024Q2,2024-04-01,2024,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 4 & Above,>30 - 100,79.55,124.41,165.8,2024Q2,2024-04-01,2024,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",B1 & Below,>30 - 100,120.9,154.44,174.67,2024Q3,2024-07-01,2024,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,30 & Below,148.33,275.0,321.67,2024Q3,2024-07-01,2024,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,80.4,104.4,144.63,2024Q3,2024-07-01,2024,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,30 & Below,138.79,156.21,179.74,2024Q3,2024-07-01,2024,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>100 - 300,97.94,127.73,200.47,2024Q3,2024-07-01,2024,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",B1 & Below,>30 - 100,158.22,189.43,228.83,2024Q4,2024-10-01,2024,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",B1 & Below,>100 - 300,76.37,93.78,94.58,2024Q4,2024-10-01,2024,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,30 & Below,89.0,169.41,284.08,2024Q4,2024-10-01,2024,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,103.24,166.98,228.36,2024Q4,2024-10-01,2024,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>30 - 100,194.74,204.89,211.24,2024Q4,2024-10-01,2024,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,30 & Below,94.12,100.0,101.79,2025Q1,2025-01-01,2025,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,158.66,199.13,257.82,2025Q1,2025-01-01,2025,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>100 - 300,114.26,116.73,129.22,2025Q1,2025-01-01,2025,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,30 & Below,123.87,146.58,209.43,2025Q1,2025-01-01,2025,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>30 - 100,148.87,281.95,307.27,2025Q1,2025-01-01,2025,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,30 & Below,138.71,166.67,175.58,2025Q2,2025-04-01,2025,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,117.91,158.46,248.77,2025Q2,2025-04-01,2025,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>100 - 300,88.73,101.41,159.37,2025Q2,2025-04-01,2025,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,30 & Below,170.08,209.05,230.79,2025Q2,2025-04-01,2025,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>30 - 100,174.9,209.17,260.87,2025Q2,2025-04-01,2025,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>300,81.9,94.31,149.15,2025Q2,2025-04-01,2025,Q2
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",B1 & Below,30 & Below,182.58,235.78,244.94,2025Q3,2025-07-01,2025,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",B1 & Below,>30 - 100,115.75,117.4,125.94,2025Q3,2025-07-01,2025,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,30 & Below,113.93,251.56,366.89,2025Q3,2025-07-01,2025,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,170.17,302.73,388.57,2025Q3,2025-07-01,2025,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>100 - 300,102.93,150.94,192.54,2025Q3,2025-07-01,2025,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>30 - 100,203.75,215.16,226.33,2025Q3,2025-07-01,2025,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>300,56.17,73.88,86.55,2025Q3,2025-07-01,2025,Q3
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",B1 & Below,>100 - 300,92.24,95.0,150.65,2025Q4,2025-10-01,2025,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,30 & Below,113.46,187.64,234.64,2025Q4,2025-10-01,2025,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,232.27,334.99,344.13,2025Q4,2025-10-01,2025,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,30 & Below,161.83,180.18,182.75,2025Q4,2025-10-01,2025,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>30 - 100,192.81,195.79,208.46,2025Q4,2025-10-01,2025,Q4
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 1,>30 - 100,188.59,212.71,265.88,2026Q1,2026-01-01,2026,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>30 - 100,165.08,249.64,268.65,2026Q1,2026-01-01,2026,Q1
11,D11,"Watten Estate, Novena, Thomson","D11 / Watten Estate, Novena, Thomson",Level 2 & 3,>100 - 300,139.09,157.48,200.51,2026Q1,2026-01-01,2026,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,73.84,80.91,82.96,2021Q1,2021-01-01,2021,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,95.81,150.85,191.49,2021Q1,2021-01-01,2021,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,101.75,111.2,111.37,2021Q1,2021-01-01,2021,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,68.42,95.24,135.14,2021Q2,2021-04-01,2021,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,54.45,82.78,125.29,2021Q2,2021-04-01,2021,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,41.34,49.16,60.82,2021Q2,2021-04-01,2021,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,46.13,67.95,72.92,2021Q2,2021-04-01,2021,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,40.73,45.28,63.42,2021Q2,2021-04-01,2021,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,60.0,82.83,111.43,2021Q3,2021-07-01,2021,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,46.36,69.87,86.18,2021Q3,2021-07-01,2021,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,33.85,45.08,90.16,2021Q3,2021-07-01,2021,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,45.83,51.92,70.0,2021Q3,2021-07-01,2021,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,31.15,71.05,108.65,2021Q3,2021-07-01,2021,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,61.15,80.0,116.19,2021Q4,2021-10-01,2021,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,91.93,99.55,122.43,2021Q4,2021-10-01,2021,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,39.92,48.95,67.89,2021Q4,2021-10-01,2021,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,69.1,71.54,107.75,2021Q4,2021-10-01,2021,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,43.95,50.0,81.64,2021Q4,2021-10-01,2021,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,66.67,83.0,103.7,2022Q1,2022-01-01,2022,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,63.72,97.27,107.63,2022Q1,2022-01-01,2022,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,112.05,117.08,145.15,2022Q1,2022-01-01,2022,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,43.79,50.0,62.62,2022Q1,2022-01-01,2022,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,25.81,33.51,61.17,2022Q1,2022-01-01,2022,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,100.0,114.29,123.05,2022Q2,2022-04-01,2022,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,59.7,76.54,112.01,2022Q2,2022-04-01,2022,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,51.05,61.74,64.9,2022Q2,2022-04-01,2022,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,46.57,49.6,58.82,2022Q2,2022-04-01,2022,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,47.68,103.92,113.02,2022Q2,2022-04-01,2022,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,73.19,122.86,135.07,2022Q3,2022-07-01,2022,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,56.62,96.64,111.68,2022Q3,2022-07-01,2022,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,70.9,82.46,91.45,2022Q3,2022-07-01,2022,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,57.69,86.11,94.65,2022Q3,2022-07-01,2022,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,36.49,48.39,97.41,2022Q3,2022-07-01,2022,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,81.78,135.14,163.69,2022Q4,2022-10-01,2022,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,44.0,64.26,107.23,2022Q4,2022-10-01,2022,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,56.76,71.61,113.42,2022Q4,2022-10-01,2022,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,52.68,68.75,79.17,2022Q4,2022-10-01,2022,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,26.25,38.33,94.78,2022Q4,2022-10-01,2022,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>100 - 300,52.39,74.42,74.98,2022Q4,2022-10-01,2022,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,102.94,105.26,113.64,2023Q1,2023-01-01,2023,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,93.94,105.93,139.91,2023Q1,2023-01-01,2023,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,50.0,55.0,59.09,2023Q1,2023-01-01,2023,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,43.05,43.08,76.83,2023Q1,2023-01-01,2023,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>100 - 300,24.59,27.87,106.93,2023Q1,2023-01-01,2023,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,112.07,129.85,144.41,2023Q2,2023-04-01,2023,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,56.82,91.49,111.15,2023Q2,2023-04-01,2023,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,60.46,74.63,91.2,2023Q2,2023-04-01,2023,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,63.85,88.36,95.45,2023Q2,2023-04-01,2023,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,49.59,77.5,110.14,2023Q2,2023-04-01,2023,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,74.53,84.45,111.43,2023Q3,2023-07-01,2023,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,92.11,107.64,120.25,2023Q3,2023-07-01,2023,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,41.69,63.7,92.5,2023Q3,2023-07-01,2023,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,62.91,73.39,103.33,2023Q3,2023-07-01,2023,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,50.18,52.18,70.8,2023Q3,2023-07-01,2023,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,83.75,118.16,127.77,2023Q4,2023-10-01,2023,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,95.39,118.41,145.3,2023Q4,2023-10-01,2023,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,54.7,69.26,89.5,2023Q4,2023-10-01,2023,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,90.0,100.0,123.81,2024Q1,2024-01-01,2024,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,87.22,101.73,114.19,2024Q1,2024-01-01,2024,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,53.92,54.9,102.78,2024Q1,2024-01-01,2024,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,100.0,135.71,155.56,2024Q2,2024-04-01,2024,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,83.61,129.17,172.26,2024Q2,2024-04-01,2024,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,58.23,61.9,69.41,2024Q2,2024-04-01,2024,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,90.91,113.46,122.69,2024Q2,2024-04-01,2024,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,80.83,108.9,123.9,2024Q3,2024-07-01,2024,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,67.11,102.94,118.39,2024Q3,2024-07-01,2024,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,52.09,65.46,90.76,2024Q3,2024-07-01,2024,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,119.44,124.14,163.73,2024Q4,2024-10-01,2024,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,118.01,162.4,199.89,2024Q4,2024-10-01,2024,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,63.32,67.04,71.83,2024Q4,2024-10-01,2024,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,91.17,119.05,199.4,2025Q1,2025-01-01,2025,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,111.95,129.17,145.21,2025Q1,2025-01-01,2025,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,60.85,91.53,127.0,2025Q1,2025-01-01,2025,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,58.48,61.11,70.79,2025Q1,2025-01-01,2025,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,92.77,101.26,121.52,2025Q1,2025-01-01,2025,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,96.55,138.1,192.21,2025Q2,2025-04-01,2025,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,73.98,97.22,115.29,2025Q2,2025-04-01,2025,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,53.18,79.91,109.47,2025Q2,2025-04-01,2025,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,65.05,68.33,79.71,2025Q2,2025-04-01,2025,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,67.49,78.6,94.02,2025Q2,2025-04-01,2025,Q2
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,71.52,121.98,148.48,2025Q3,2025-07-01,2025,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,99.27,115.93,153.46,2025Q3,2025-07-01,2025,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,71.15,72.53,80.31,2025Q3,2025-07-01,2025,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,>30 - 100,87.5,97.37,101.75,2025Q3,2025-07-01,2025,Q3
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,107.67,115.67,141.25,2025Q4,2025-10-01,2025,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,81.69,97.79,127.8,2025Q4,2025-10-01,2025,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,58.1,59.51,64.62,2025Q4,2025-10-01,2025,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,66.58,69.52,69.76,2025Q4,2025-10-01,2025,Q4
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,30 & Below,94.29,117.86,126.29,2026Q1,2026-01-01,2026,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>30 - 100,77.94,115.03,123.87,2026Q1,2026-01-01,2026,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 1,>100 - 300,64.43,80.62,141.44,2026Q1,2026-01-01,2026,Q1
12,D12,"Balestier, Toa Payoh, Serangoon","D12 / Balestier, Toa Payoh, Serangoon",Level 2 & 3,30 & Below,60.45,63.89,67.19,2026Q1,2026-01-01,2026,Q1
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 1,30 & Below,75.0,83.8,84.95,2021Q1,2021-01-01,2021,Q1
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 1,>30 - 100,62.32,80.71,105.79,2021Q1,2021-01-01,2021,Q1
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 2 & 3,>100 - 300,39.65,40.78,60.83,2021Q1,2021-01-01,2021,Q1
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 1,30 & Below,71.43,80.1,108.57,2021Q2,2021-04-01,2021,Q2
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 1,>30 - 100,72.08,91.14,111.98,2021Q2,2021-04-01,2021,Q2
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 2 & 3,>30 - 100,37.75,56.77,60.09,2021Q2,2021-04-01,2021,Q2
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 1,30 & Below,53.74,63.76,77.47,2021Q3,2021-07-01,2021,Q3
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 1,>30 - 100,85.82,96.47,114.29,2021Q3,2021-07-01,2021,Q3
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 1,30 & Below,88.21,89.34,122.59,2021Q4,2021-10-01,2021,Q4
13,D13,"Macpherson, Braddell","D13 / Macpherson, Braddell",Level 1,>30 - 100,97.44,103.03,127.27,2021Q4,2021-10-01,2021,Q4
